site_id,year,date,lon,lat,latin,presence
finsync_nrs_nc-10139,2013,9/9/2013,-81.74478177,35.64379988,Semotilus atromaculatus,1
finsync_nrs_nc-10140,2013,7/23/2013,-80.26479615,36.41318284,Semotilus atromaculatus,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Ameiurus brunneus,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Ameiurus natalis,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Anguilla rostrata,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Aphredoderus sayanus,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Enneacanthus gloriosus,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Erimyzon sucetta,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Esox americanus,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Etheostoma mariae,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Etheostoma olmstedi,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Lepomis auritus,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Lepomis gulosus,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Micropterus salmoides,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Notropis chalybaeus,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Noturus insignis,1
finsync_nrs_nc-10141,2013,9/18/2013,-79.58954269,35.08239309,Percina nigrofasciata,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Ameiurus natalis,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Anguilla rostrata,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Aphredoderus sayanus,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Erimyzon oblongus,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Esox americanus,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Etheostoma olmstedi,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Lepomis auritus,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Lepomis cyanellus,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Luxilus cerasinus,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Nocomis leptocephalus,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Notropis altipinnis,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Noturus insignis,1
finsync_nrs_nc-10142,2013,8/11/2013,-77.88205316,36.25938461,Semotilus atromaculatus,1
finsync_nrs_nc-10143,2013,9/27/2013,-77.02223998,34.74249011,Ameiurus natalis,1
finsync_nrs_nc-10143,2013,9/27/2013,-77.02223998,34.74249011,Anguilla rostrata,1
finsync_nrs_nc-10143,2013,9/27/2013,-77.02223998,34.74249011,Aphredoderus sayanus,1
finsync_nrs_nc-10143,2013,9/27/2013,-77.02223998,34.74249011,Chologaster cornuta,1
finsync_nrs_nc-10143,2013,9/27/2013,-77.02223998,34.74249011,Enneacanthus obesus,1
finsync_nrs_nc-10143,2013,9/27/2013,-77.02223998,34.74249011,Erimyzon oblongus,1
finsync_nrs_nc-10143,2013,9/27/2013,-77.02223998,34.74249011,Esox americanus,1
finsync_nrs_nc-10143,2013,9/27/2013,-77.02223998,34.74249011,Lepomis gulosus,1
finsync_nrs_nc-10147,2018,6/20/2018,-78.80607938,35.98210036,Ameiurus natalis,1
finsync_nrs_nc-10147,2018,6/20/2018,-78.80607938,35.98210036,Gambusia holbrooki,1
finsync_nrs_nc-10147,2018,6/20/2018,-78.80607938,35.98210036,Ictalurus punctatus,1
finsync_nrs_nc-10147,2018,6/20/2018,-78.80607938,35.98210036,Lepomis cyanellus,1
finsync_nrs_nc-10147,2018,6/20/2018,-78.80607938,35.98210036,Lepomis microlophus,1
finsync_nrs_nc-10147,2018,6/20/2018,-78.80607938,35.98210036,Notemigonus crysoleucas,1
finsync_nrs_nc-10147,2018,6/20/2018,-78.80607938,35.98210036,Notropis procne,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Campostoma anomalum,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Cyprinella galactura,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Etheostoma brevispinum,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Etheostoma olmstedi,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Hypentelium nigricans,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Lepomis auritus,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Lepomis cyanellus,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Luxilus coccogenis,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Micropterus dolomieu,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Moxostoma rupiscartes,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Nocomis leptocephalus,1
finsync_nrs_nc-10150,2018,9/11/2018,-81.96907489,35.84307624,Noturus insignis,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Anguilla rostrata,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Aphredoderus sayanus,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Esox americanus,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Etheostoma olmstedi,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Gambusia holbrooki,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Lepomis auritus,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Lepomis cyanellus,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Lepomis gibbosus,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Lepomis macrochirus,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Lepomis microlophus,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Micropterus salmoides,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Notropis procne,1
finsync_nrs_nc-10226,2019,6/13/2019,-77.4127161,35.58887324,Umbra pygmaea,1
finsync_nrs_nc-10270,2019,8/28/2019,-79.05784611,35.35452808,Micropterus salmoides,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Ameiurus platycephalus,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Anguilla rostrata,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Cyprinella analostana,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Erimyzon oblongus,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Etheostoma nigrum,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Hypentelium nigricans,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Lepomis auritus,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Lepomis cyanellus,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Lepomis gibbosus,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Lepomis macrochirus,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Luxilus albeolus,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Lythrurus ardens,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Micropterus salmoides,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Moxostoma collapsum,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Nocomis leptocephalus,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Notropis procne,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Noturus insignis,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Percina roanoka,1
finsync_nrs_nc-10343,2019,9/4/2019,-78.72632168,35.85316559,Pomoxis nigromaculatus,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Anguilla rostrata,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Aphredoderus sayanus,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Esox americanus,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Etheostoma nigrum,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Etheostoma vitreum,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Lepisosteus osseus,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Lepomis auritus,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Lepomis cyanellus,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Lepomis gulosus,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Lepomis macrochirus,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Micropterus salmoides,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Nocomis leptocephalus,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Notropis amoenus,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Noturus insignis,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Percina nevisense,1
finsync_nrs_nc-10349,2019,6/18/2019,-77.86095318,35.98341188,Percina roanoka,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Catostomus commersonii,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Dorosoma cepedianum,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Etheostoma olmstedi,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Hybognathus regius,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Ictalurus punctatus,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Lepomis auritus,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Lepomis cyanellus,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Lepomis macrochirus,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Micropterus punctulatus,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Nocomis leptocephalus,1
finsync_nrs_nc-10457,2019,9/24/2019,-80.3368354,35.99664472,Pylodictis olivaris,1
finsync_nrs_nc-10458,2018,8/14/2018,-83.0675,35.45111,Oncorhynchus mykiss,1
finsync_nrs_nc-10458,2018,8/14/2018,-83.0675,35.45111,Rhinichthys cataractae,1
finsync_nrs_nc-10458,2018,8/14/2018,-83.0675,35.45111,Salmo trutta,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Ambloplites rupestris,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Campostoma anomalum,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Cottus bairdii,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Etheostoma blennioides,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Hypentelium nigricans,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Lepomis cyanellus,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Lepomis macrochirus,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Luxilus coccogenis,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Micropterus dolomieu,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Nocomis micropogon,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Notropis leuciodus,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Rhinichthys cataractae,1
finsync_nrs_nc-10459,2018,8/15/2018,-83.7228,35.47361,Salmo trutta,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Ameiurus catus,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Ameiurus natalis,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Cyprinella analostana,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Etheostoma flabellare,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Lepisosteus osseus,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Lepomis auritus,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Lepomis cyanellus,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Lepomis gulosus,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Lepomis macrochirus,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Lepomis microlophus,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Micropterus salmoides,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Nocomis leptocephalus,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Notropis procne,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Noturus insignis,1
finsync_usgs-02077670,2014,6/3/2014,-78.87194444,36.54083333,Pylodictis olivaris,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Aphredoderus sayanus,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Catostomus commersonii,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Erimyzon oblongus,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Esox niger,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Etheostoma olmstedi,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Gambusia affinis,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Hypentelium nigricans,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Lepomis auritus,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Lepomis cyanellus,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Lepomis macrochirus,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Luxilus albeolus,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Lythrurus ardens,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Micropterus salmoides,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Moxostoma anisurum,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Moxostoma pappillosum,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Nocomis leptocephalus,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Notropis altipinnis,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Notropis procne,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Noturus insignis,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Percina peltata,1
finsync_usgs-02081190,2003,6/24/2003,-78.76741667,36.33419444,Percina roanoka,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Catostomus commersonii,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Clinostomus funduloides,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Erimyzon oblongus,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Lepomis auritus,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Lepomis cyanellus,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Lepomis macrochirus,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Lepomis microlophus,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Luxilus albeolus,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Nocomis leptocephalus,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Notemigonus crysoleucas,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Notropis procne,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Noturus insignis,1
finsync_usgs-02081510,2003,6/13/2003,-78.58944444,36.27805556,Semotilus atromaculatus,1
finsync_usgs-02084557,2004,11/3/2004,-76.74611111,35.73083333,Aphredoderus sayanus,1
finsync_usgs-02084557,2004,11/3/2004,-76.74611111,35.73083333,Enneacanthus obesus,1
finsync_usgs-02084557,2004,11/3/2004,-76.74611111,35.73083333,Esox americanus,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Ameiurus brunneus,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Ameiurus natalis,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Etheostoma flabellare,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Etheostoma nigrum,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Hypentelium nigricans,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Lepomis auritus,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Lepomis cyanellus,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Lepomis gibbosus,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Lepomis gulosus,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Lepomis macrochirus,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Luxilus albeolus,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Micropterus salmoides,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Moxostoma cervinum,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Moxostoma collapsum,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Nocomis leptocephalus,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Notropis procne,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Noturus insignis,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Percina nevisense,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Percina roanoka,1
finsync_usgs-02085000,2014,6/9/2014,-79.09555556,36.07111111,Pomoxis nigromaculatus,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Ameiurus natalis,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Chrosomus oreas,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Clinostomus funduloides,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Etheostoma flabellare,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Etheostoma olmstedi,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Hypentelium nigricans,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Lepomis auritus,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Lepomis cyanellus,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Lepomis macrochirus,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Luxilus albeolus,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Lythrurus ardens,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Micropterus salmoides,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Nocomis leptocephalus,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Notropis procne,1
finsync_usgs-0208500600,2003,6/12/2003,-79.08722222,36.06527778,Percina crassa,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Ameiurus catus,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Ameiurus natalis,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Anguilla rostrata,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Chrosomus oreas,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Etheostoma flabellare,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Etheostoma olmstedi,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Lepomis auritus,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Lepomis cyanellus,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Lepomis macrochirus,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Luxilus albeolus,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Lythrurus ardens,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Micropterus salmoides,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Moxostoma cervinum,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Nocomis leptocephalus,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Notropis procne,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Noturus insignis,1
finsync_usgs-0208501535,2003,6/12/2003,-79.06472222,36.0875,Percina crassa,1
finsync_usgs-0208524090,2014,6/5/2014,-78.89666667,36.14972222,Etheostoma flabellare,1
finsync_usgs-0208524090,2014,6/5/2014,-78.89666667,36.14972222,Lepomis auritus,1
finsync_usgs-0208524090,2014,6/5/2014,-78.89666667,36.14972222,Lepomis cyanellus,1
finsync_usgs-0208524090,2014,6/5/2014,-78.89666667,36.14972222,Lepomis macrochirus,1
finsync_usgs-0208524090,2014,6/5/2014,-78.89666667,36.14972222,Luxilus albeolus,1
finsync_usgs-0208524090,2014,6/5/2014,-78.89666667,36.14972222,Nocomis leptocephalus,1
finsync_usgs-0208524090,2014,6/5/2014,-78.89666667,36.14972222,Noturus insignis,1
finsync_usgs-0208524090,2014,6/5/2014,-78.89666667,36.14972222,Perca flavescens,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Ameiurus brunneus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Ameiurus catus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Cyprinella analostana,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Etheostoma nigrum,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Gambusia affinis,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Lepomis auritus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Lepomis cyanellus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Lepomis gibbosus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Lepomis gulosus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Lepomis macrochirus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Lepomis microlophus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Luxilus albeolus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Lythrurus matutinus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Nocomis leptocephalus,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Nocomis raneyi,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Notropis hudsonius,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Notropis procne,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Noturus insignis,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Perca flavescens,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Percina nevisense,1
finsync_usgs-0208524975,2014,6/2/2014,-78.85972222,36.11333333,Percina roanoka,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Ameiurus natalis,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Ameiurus nebulosus,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Erimyzon oblongus,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Etheostoma flabellare,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Etheostoma olmstedi,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Hypentelium nigricans,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Lepomis auritus,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Lepomis cyanellus,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Lepomis macrochirus,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Luxilus albeolus,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Lythrurus ardens,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Micropterus salmoides,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Moxostoma pappillosum,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Nocomis leptocephalus,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Notropis procne,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Noturus insignis,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Percina peltata,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Percina roanoka,1
finsync_usgs-02085430,2003,6/24/2003,-78.88888889,36.24027778,Semotilus atromaculatus,1
finsync_usgs-02085500,2014,6/5/2014,-78.87888889,36.18277778,Ambloplites cavifrons,1
finsync_usgs-02085500,2014,6/5/2014,-78.87888889,36.18277778,Cyprinella analostana,1
finsync_usgs-02085500,2014,6/5/2014,-78.87888889,36.18277778,Etheostoma flabellare,1
finsync_usgs-02085500,2014,6/5/2014,-78.87888889,36.18277778,Etheostoma nigrum,1
finsync_usgs-02085500,2014,6/5/2014,-78.87888889,36.18277778,Fundulus rathbuni,1
